ID,RA,DEC,FREQ,SigmaSN,SigmaSp,SN,P,PE1,PE2,PSim,PSimE1,PSimE2,PPesimistic,PPesimisticE1,PPesimisticE2,PSimPesimistic,PSimPesimisticE1,PSimPesimisticE2
Survey_EL.2519,10:00:54.534,+02:34:28.234,343.419,0,2,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2520,10:00:54.808,+02:34:23.241,341.387,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2521,10:00:55.077,+02:34:28.918,343.876,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2522,10:00:54.616,+02:34:37.879,342.278,1,1,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2523,10:00:55.154,+02:34:35.827,342.951,0,0,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2524,10:00:54.173,+02:34:26.046,341.89,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2525,10:00:53.876,+02:34:33.638,343.042,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2526,10:00:54.022,+02:34:32.680,342.107,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2527,10:00:53.694,+02:34:33.980,343.1,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2528,10:00:54.757,+02:34:43.282,342.472,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2529,10:00:54.935,+02:34:37.468,342.38,1,1,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2530,10:00:54.525,+02:34:40.957,343.944,1,1,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2531,10:00:54.077,+02:34:31.791,344.789,1,3,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2532,10:00:54.945,+02:34:27.892,343.773,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2533,10:00:54.000,+02:34:43.761,342.175,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2534,10:00:54.821,+02:34:43.898,342.517,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2535,10:00:54.529,+02:34:31.723,343.864,2,1,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2536,10:00:54.593,+02:34:45.334,344.743,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2537,10:00:54.515,+02:34:44.035,341.536,1,2,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2538,10:00:53.758,+02:34:37.400,341.467,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2539,10:00:53.940,+02:34:29.397,343.191,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2540,10:00:54.835,+02:34:33.638,344.218,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2541,10:00:54.073,+02:34:41.778,341.387,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2542,10:00:54.648,+02:34:44.719,343.682,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2543,10:00:54.009,+02:34:27.482,343.83,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2544,10:00:53.881,+02:34:42.393,341.901,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2545,10:00:54.798,+02:34:40.068,344.572,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2546,10:00:53.844,+02:34:34.254,343.442,0,0,3.4,0.61,0.41,0.39,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2547,10:00:54.324,+02:34:28.850,342.369,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2548,10:00:54.593,+02:34:44.719,344.07,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2549,10:00:54.191,+02:34:35.143,343.75,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2550,10:00:54.913,+02:34:29.876,341.604,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2551,10:00:54.086,+02:34:44.650,341.513,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2552,10:00:54.871,+02:34:37.195,342.586,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2553,10:00:55.132,+02:34:38.768,344.583,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2554,10:00:55.378,+02:34:34.390,341.604,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2555,10:00:54.022,+02:34:28.850,341.365,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2556,10:00:54.383,+02:34:24.883,341.65,0,0,3.4,0.61,0.41,0.39,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2557,10:00:54.561,+02:34:30.013,343.773,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2558,10:00:54.050,+02:34:36.374,342.061,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2559,10:00:54.671,+02:34:28.850,341.422,0,0,3.4,0.61,0.41,0.39,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2560,10:00:54.264,+02:34:40.546,344.435,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2561,10:00:54.305,+02:34:40.068,343.898,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2562,10:00:54.958,+02:34:43.761,343.567,0,0,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2563,10:00:53.808,+02:34:34.048,342.769,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2564,10:00:55.059,+02:34:28.918,344.515,1,2,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2565,10:00:53.790,+02:34:38.973,341.399,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2566,10:00:54.780,+02:34:38.905,342.186,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2567,10:00:54.255,+02:34:23.857,342.221,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2568,10:00:54.657,+02:34:23.994,342.164,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2569,10:00:54.735,+02:34:29.671,342.084,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2570,10:00:54.237,+02:34:36.032,344.732,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2571,10:00:54.269,+02:34:46.839,342.255,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2572,10:00:54.543,+02:34:37.468,344.686,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2573,10:00:54.420,+02:34:28.987,342.86,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2574,10:00:55.150,+02:34:43.077,343.077,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2575,10:00:54.625,+02:34:47.797,341.855,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2576,10:00:54.091,+02:34:25.020,343.259,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2577,10:00:54.096,+02:34:25.156,344.446,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2578,10:00:54.452,+02:34:32.886,341.502,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2579,10:00:54.785,+02:34:43.966,343.739,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2580,10:00:55.154,+02:34:33.364,341.764,1,3,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2581,10:00:54.410,+02:34:28.166,344.218,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2582,10:00:55.013,+02:34:44.856,344.469,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2583,10:00:54.666,+02:34:24.746,344.697,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2584,10:00:53.886,+02:34:43.351,342.289,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2585,10:00:54.570,+02:34:25.909,341.33,1,1,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2586,10:00:54.557,+02:34:37.195,344.606,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2587,10:00:53.931,+02:34:26.798,342.517,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2588,10:00:54.762,+02:34:24.336,342.574,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2589,10:00:54.337,+02:34:45.540,343.727,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2590,10:00:53.822,+02:34:30.218,344.515,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2591,10:00:55.123,+02:34:39.315,344.366,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2592,10:00:54.319,+02:34:34.732,342.666,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2593,10:00:54.264,+02:34:35.280,344.332,1,2,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2594,10:00:54.547,+02:34:23.036,342.232,1,1,3.4,0.63,0.40,0.37,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2595,10:00:55.018,+02:34:34.459,341.399,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2596,10:00:54.986,+02:34:40.136,341.776,0,0,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2597,10:00:54.871,+02:34:40.478,341.821,0,1,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2598,10:00:54.196,+02:34:35.964,343.887,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2599,10:00:54.269,+02:34:42.667,341.992,0,1,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2600,10:00:54.000,+02:34:44.172,341.41,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2601,10:00:53.785,+02:34:32.202,343.031,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2602,10:00:55.237,+02:34:37.674,341.319,0,1,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2603,10:00:54.735,+02:34:29.534,343.042,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2604,10:00:54.566,+02:34:47.660,344.8,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2605,10:00:54.666,+02:34:47.250,343.157,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2606,10:00:54.598,+02:34:23.788,342.221,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2607,10:00:54.310,+02:34:27.072,344.127,0,1,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2608,10:00:54.319,+02:34:32.338,344.492,1,2,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2609,10:00:54.000,+02:34:33.570,344.047,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2610,10:00:54.374,+02:34:22.968,341.33,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2611,10:00:53.749,+02:34:37.810,343.556,0,0,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2612,10:00:54.648,+02:34:29.808,343.807,0,1,3.4,0.69,0.47,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2613,10:00:54.940,+02:34:44.445,344.024,2,1,3.4,0.61,0.41,0.39,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.2614,10:00:54.086,+02:34:36.100,341.81,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2615,10:00:54.502,+02:34:23.378,342.015,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2616,10:00:55.342,+02:34:31.791,342.632,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2617,10:00:54.785,+02:34:40.410,343.157,1,2,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2618,10:00:55.123,+02:34:31.449,342.301,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2619,10:00:54.246,+02:34:43.214,344.161,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2620,10:00:54.922,+02:34:28.987,341.924,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2621,10:00:54.260,+02:34:37.195,343.214,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2622,10:00:55.132,+02:34:35.074,343.556,1,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2623,10:00:54.155,+02:34:46.292,343.933,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2624,10:00:55.282,+02:34:40.752,343.876,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2625,10:00:54.461,+02:34:38.631,344.207,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2626,10:00:54.137,+02:34:42.051,342.38,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2627,10:00:54.324,+02:34:43.761,344.035,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2628,10:00:54.945,+02:34:41.641,341.901,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2629,10:00:54.214,+02:34:24.199,343.978,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2630,10:00:54.999,+02:34:29.124,344.8,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2631,10:00:54.073,+02:34:35.348,343.145,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2632,10:00:54.351,+02:34:39.589,343.739,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2633,10:00:54.374,+02:34:22.694,341.81,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2634,10:00:54.310,+02:34:23.036,343.191,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2635,10:00:55.059,+02:34:33.501,341.513,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2636,10:00:55.040,+02:34:41.641,343.134,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2637,10:00:53.822,+02:34:29.602,342.015,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2638,10:00:54.146,+02:34:32.954,344.321,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2639,10:00:54.593,+02:34:24.609,343.396,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2640,10:00:54.949,+02:34:28.166,344.503,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2641,10:00:54.620,+02:34:27.961,344.013,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2642,10:00:55.118,+02:34:31.244,343.396,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2643,10:00:54.351,+02:34:46.018,344.583,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2644,10:00:54.602,+02:34:22.831,341.399,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2645,10:00:54.712,+02:34:46.634,342.084,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2646,10:00:54.283,+02:34:33.980,341.467,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2647,10:00:54.652,+02:34:25.909,341.65,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2648,10:00:54.187,+02:34:37.537,343.978,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2649,10:00:55.141,+02:34:28.918,342.871,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2650,10:00:54.903,+02:34:41.094,342.346,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2651,10:00:54.602,+02:34:43.282,342.814,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2652,10:00:53.771,+02:34:40.683,341.798,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2653,10:00:53.799,+02:34:30.765,342.221,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2654,10:00:54.232,+02:34:39.520,342.198,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2655,10:00:54.483,+02:34:45.813,344.595,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2656,10:00:53.817,+02:34:29.397,344.424,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2657,10:00:54.196,+02:34:37.058,341.342,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2658,10:00:54.000,+02:34:35.416,344.298,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2659,10:00:54.324,+02:34:45.266,341.559,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2660,10:00:54.310,+02:34:26.935,342.78,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2661,10:00:54.588,+02:34:26.661,343.602,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2662,10:00:53.812,+02:34:40.888,344.743,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2663,10:00:54.068,+02:34:27.345,343.625,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2664,10:00:54.333,+02:34:42.804,342.118,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2665,10:00:55.008,+02:34:28.166,341.365,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2666,10:00:54.730,+02:34:45.129,343.933,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2667,10:00:55.323,+02:34:37.195,344.229,0,2,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2668,10:00:53.886,+02:34:43.351,341.81,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2669,10:00:54.497,+02:34:34.048,341.616,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2670,10:00:54.693,+02:34:28.713,343.316,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2671,10:00:54.105,+02:34:40.273,344.321,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2672,10:00:54.301,+02:34:38.221,343.967,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2673,10:00:55.305,+02:34:36.032,344.287,0,1,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2674,10:00:54.374,+02:34:45.266,343.157,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2675,10:00:54.410,+02:34:24.472,342.803,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2676,10:00:54.219,+02:34:28.303,342.54,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.2677,10:00:54.305,+02:34:22.968,344.332,0,0,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
